id;title;description;availability;condition;price;link;image_link;brand;google_product_category;fb_product_category;inventory;sale_price;sale_price_effective_date;item_group_id;gender;color;size;age_group;material;pattern;shipping;shipping_weight
248;Laço Autocolante Mate Prata - Pack 100 un.;;em stock;novo;7,99;;;;;;0;7,99;;;;;;;;;;
250;Laço Autocolante Metalizado Ouro;;em stock;novo;10,49;;;;;;15;10,49;;;;;;;;;;
251;Laço Autocolante Metalizado Prata;;em stock;novo;10,49;;;;;;33;10,49;;;;;;;;;;
252;Laço Autocolante Metalizado Vermelho;;em stock;novo;10,49;;;;;;2;10,49;;;;;;;;;;
254;Laço Autocolante Metalizado Azul;;em stock;novo;13,49;;;;;;22;13,49;;;;;;;;;;
255;Laço Autocolante Papel Azul Claro;;em stock;novo;12,19;;;;;;7;12,19;;;;;;;;;;
256;Laço Autocolante Papel Branco;;em stock;novo;12,19;;;;;;6;12,19;;;;;;;;;;
257;Laço Autocolante Papel Ouro;;em stock;novo;12,19;;;;;;20;12,19;;;;;;;;;;
258;Laço Autocolante Papel Prata;;em stock;novo;12,19;;;;;;26;12,19;;;;;;;;;;
259;Laço Autocolante Papel Rosa Claro;;em stock;novo;12,19;;;;;;8;12,19;;;;;;;;;;
261;Laço Autocolante Papel Vermelho;;em stock;novo;12,19;;;;;;17;12,19;;;;;;;;;;
262;Laço Autocolante Wave Azul Petróleo;;em stock;novo;10,99;;;;;;8;10,99;;;;;;;;;;
263;Laço Autocolante Wave Prata;;em stock;novo;10,99;;;;;;3;10,99;;;;;;;;;;
264;Laço Autocolante Wave Vermelho;;em stock;novo;10,99;;;;;;26;10,99;;;;;;;;;;
265;Laço Puxar Papel Bobine Prata 40 peças;;em stock;novo;15,29;;;;;;10;15,29;;;;;;;;;;
268;Laço Puxar Papel Bobine Verde Claro 40 peças;;em stock;novo;15,29;;;;;;11;15,29;;;;;;;;;;
270;Laço Puxar Papel Bobine Vermelha 40 peças;;em stock;novo;15,29;;;;;;9;15,29;;;;;;;;;;
271;Laço Puxar Papel Bobine Bordeaux 30 mt;;em stock;novo;10,69;;;;;;13;10,69;;;;;;;;;;
272;Laço Puxar Papel Bobine Prata 30 mt;;em stock;novo;10,69;;;;;;5;10,69;;;;;;;;;;
273;Laço Puxar Brilho Vermelho;;em stock;novo;12,49;;;;;;35;12,49;;;;;;;;;;
274;Laço Puxar Metal Ouro;;em stock;novo;12,49;;;;;;59;12,49;;;;;;;;;;
275;Laço Puxar Metal Prata;;em stock;novo;12,49;;;;;;36;12,49;;;;;;;;;;
276;Laço Puxar Papel Azul;;em stock;novo;18,99;;;;;;4;18,99;;;;;;;;;;
277;Laço Puxar Papel Azul Petróleo;;em stock;novo;10,95;;;;;;28;10,95;;;;;;;;;;
278;Laço Puxar Papel Rosa;;em stock;novo;18,99;;;;;;2;18,99;;;;;;;;;;
279;Laço Puxar Papel Verde Alface;;em stock;novo;18,99;;;;;;6;18,99;;;;;;;;;;
280;Saqueta Bola de Berlim - Milheiro;;em stock;novo;8,3;;;;;;0;8,3;;;;;;;;;;
281;Saqueta Batata Frita - Milheiro;;em stock;novo;19,37;;;;;;2;19,37;;;;;;;;;;
282;Saqueta Corte de Feijão - Pack 100 un.;;em stock;novo;12,73;;;;;;177;12,73;;;;;;;;;;
283;Saqueta de Papel Kraft Branco - Pack 125 un.;;em stock;novo;1,2;;;;;;197;1,2;;;;;;;;;;
284;Saco para Pão - Saqueta Kraft Natural - Pack 100 un.;;em stock;novo;29,27;;;;;;2;29,27;;;;;;;;;;
285;Saco Papel Corte Feijão c/ Pala;;em stock;novo;7,26;;;;;;2;7,26;;;;;;;;;;
286;Saco Papel Gofrado Corte Feijão;;em stock;novo;8,12;;;;;;209;8,12;;;;;;;;;;
289;Saco Juta 1 Garrafa c/ Janela;garrafa, saco juta;em stock;novo;2,99;;;;;;645;2,99;;;;;;;;;;
295;Saco Juta 2 Garrafas c/ Janela;garrafa, saco juta;em stock;novo;4,21;;;;;;952;4,21;;;;;;;;;;
296;Saco Juta Claro;;em stock;novo;1,85;;;;;;782;1,85;;;;;;;;;;
297;Saco Juta Escuro;;em stock;novo;1,85;;;;;;1964;1,85;;;;;;;;;;
299;Saco Asa Torcida Natal Vermelho e Dourado;;em stock;novo;15,99;;;;;;255;15,99;;;;;;;;;;
302;Saco Asa Torcida Shiny Natal;;em stock;novo;9,23;;;;;;603;9,23;;;;;;;;;;
303;Saco Asa Torcida Brilho Vermelho;;em stock;novo;22,14;;;;;;61;22,14;;;;;;;;;;
304;Saco Asa Torcida Vermelho Estrelas;;em stock;novo;11,1;;;;;;81;11,1;;;;;;;;;;
305;Saco Asa Torcida Prata Brilho;;em stock;novo;22,14;;;;;;61;22,14;;;;;;;;;;
306;Saco Asa Torcida Ouro Brilho;;em stock;novo;22,14;;;;;;30;22,14;;;;;;;;;;
307;Saco Asa Torcida Branco Vertical;;em stock;novo;3,79;;;;;;750;3,79;;;;;;;;;;
308;Saco Asa Torcida Branco Horizontal;;em stock;novo;5,29;;;;;;83;5,29;;;;;;;;;;
309;Saco Asa Torcida Amarelo;;em stock;novo;5,15;;;;;;16;5,15;;;;;;;;;;
310;Saco Asa Torcida Azul;;em stock;novo;5,15;;;;;;29;5,15;;;;;;;;;;
311;Saco Asa Torcida Azul Claro;;em stock;novo;6,29;;;;;;39;6,29;;;;;;;;;;
312;Saco Asa Torcida Azul Escuro;;em stock;novo;5,15;;;;;;66;5,15;;;;;;;;;;
313;Saco Asa Torcida Castanho Chocolate;;em stock;novo;5,15;;;;;;67;5,15;;;;;;;;;;
314;Saco Asa Torcida Laranja;;em stock;novo;5,15;;;;;;122;5,15;;;;;;;;;;
315;Saco Asa Torcida Ouro;;em stock;novo;5,95;;;;;;155;5,95;;;;;;;;;;
317;Saco Asa Torcida Prata;;em stock;novo;5,95;;;;;;74;5,95;;;;;;;;;;
318;Saco Asa Torcida Preto Vertical;;em stock;novo;5,15;;;;;;118;5,15;;;;;;;;;;
319;Saco Asa Torcida Preto Horizontal;;em stock;novo;7,53;;;;;;1;7,53;;;;;;;;;;
320;Saco Asa Torcida Rosa;;em stock;novo;5,15;;;;;;37;5,15;;;;;;;;;;
321;Saco Asa Torcida Rosa Claro;;em stock;novo;6,89;;;;;;1;6,89;;;;;;;;;;
322;Saco Asa Torcida Roxo;;em stock;novo;5,15;;;;;;39;5,15;;;;;;;;;;
324;Saco Asa Torcida Verde Escuro;;em stock;novo;9,59;;;;;;39;9,59;;;;;;;;;;
325;Saco Asa Torcida Vermelho;;em stock;novo;5,15;;;;;;46;5,15;;;;;;;;;;
326;Saco Asa Torcida Natural;;em stock;novo;3,38;;;;;;554;3,38;;;;;;;;;;
327;Saco Asa Torcida Natural Verjurado;;em stock;novo;3,38;;;;;;66;3,38;;;;;;;;;;
328;Saco Asa Torcida Natural Natal;;em stock;novo;9,23;;;;;;16;9,23;;;;;;;;;;
329;Saco Asa Torcida Kraft Prata;;em stock;novo;5,49;;;;;;24;5,49;;;;;;;;;;
330;Saco Asa Torcida Kraft Prata Verjurado;;em stock;novo;5,49;;;;;;0;5,49;;;;;;;;;;
331;Saco Asa Torcida Kraft Preto;;em stock;novo;4,64;;;;;;8;4,64;;;;;;;;;;
332;Saco Asa Torcida Kraft Preto Verjurado;;em stock;novo;8,29;;;;;;6;8,29;;;;;;;;;;
333;Saco Asa Torcida Kraft Verde Garrafa Verjurado;;em stock;novo;4,69;;;;;;36;4,69;;;;;;;;;;
335;Saco Asa Torcida Kraft Vermelho;;em stock;novo;4,64;;;;;;11;4,64;;;;;;;;;;
337;Saco Asa Torcida Kraft Verjurado para 1 Garrafa;;em stock;novo;9,24;;;;;;966;9,24;;;;;;;;;;
338;Saco Asa Torcida Kraft Natural Liso 1 ou 2 Garrafas;;em stock;novo;7,79;;;;;;42;7,79;;;;;;;;;;
339;Saco Asa Torcida Branco Take Away;;em stock;novo;6,79;;;;;;12;6,79;;;;;;;;;;
340;Saco Asa Plana Kraft Take-Away;;em stock;novo;5,54;;;;;;90;5,54;;;;;;;;;;
